repo,number,state,created_at,merged_at,closed_at,additions,deletions,changed_files,description_length,comments,reviews,time_to_merge,time_to_close
EbookFoundation/free-programming-books,9642,MERGED,2023-10-01T14:58:22Z,2023-10-02T13:55:09Z,2023-10-02T13:55:09Z,5,0,1,1000,2,2,22.94638888888889,22.94638888888889
EbookFoundation/free-programming-books,9640,MERGED,2023-10-01T14:55:54Z,2023-10-02T13:53:53Z,2023-10-02T13:53:53Z,10,11,2,929,3,4,22.96638888888889,22.96638888888889
EbookFoundation/free-programming-books,9630,CLOSED,2023-10-01T10:47:47Z,,2023-10-01T23:58:43Z,1,0,1,2120,1,3,,13.182222222222222
EbookFoundation/free-programming-books,9628,MERGED,2023-10-01T10:32:35Z,2023-11-05T19:14:38Z,2023-11-05T19:14:38Z,1,0,1,882,4,7,848.7008333333333,848.7008333333333
EbookFoundation/free-programming-books,9627,CLOSED,2023-10-01T10:27:53Z,,2023-10-03T02:43:29Z,3,2,1,858,1,1,,40.26
EbookFoundation/free-programming-books,9619,MERGED,2023-10-01T08:42:25Z,2023-10-03T17:43:02Z,2023-10-03T17:43:02Z,1,0,1,860,2,1,57.01027777777778,57.01027777777778
EbookFoundation/free-programming-books,9612,CLOSED,2023-10-01T07:49:49Z,,2023-11-13T05:16:52Z,3,4,1,913,12,6,,1029.4508333333333
EbookFoundation/free-programming-books,9611,CLOSED,2023-10-01T07:46:06Z,,2024-03-27T14:08:43Z,230,0,2,860,4,5,,4278.376944444444
EbookFoundation/free-programming-books,9598,MERGED,2023-10-01T04:46:55Z,2023-11-21T18:29:18Z,2023-11-21T18:29:18Z,7,1,1,1250,10,1,1237.7063888888888,1237.7063888888888
EbookFoundation/free-programming-books,9591,MERGED,2023-10-01T03:23:10Z,2023-10-02T13:50:40Z,2023-10-02T13:50:40Z,1,0,1,1198,0,1,34.458333333333336,34.458333333333336
EbookFoundation/free-programming-books,9588,MERGED,2023-09-30T20:29:10Z,2023-10-07T18:21:31Z,2023-10-07T18:21:31Z,1,0,1,1702,3,2,165.8725,165.8725
EbookFoundation/free-programming-books,9582,CLOSED,2023-09-30T19:51:29Z,,2023-11-13T05:06:41Z,4,0,1,1179,0,1,,1041.2533333333333
EbookFoundation/free-programming-books,9576,MERGED,2023-09-30T19:13:34Z,2023-10-02T23:34:06Z,2023-10-02T23:34:07Z,9,0,1,1222,5,1,52.34222222222222,52.34222222222222
EbookFoundation/free-programming-books,9565,MERGED,2023-09-30T17:48:07Z,2023-10-01T23:22:38Z,2023-10-01T23:22:38Z,1,0,1,860,1,2,29.575277777777778,29.575277777777778
EbookFoundation/free-programming-books,9563,MERGED,2023-09-30T17:04:38Z,2023-09-30T18:10:02Z,2023-09-30T18:10:02Z,1,0,1,860,3,1,1.09,1.09
EbookFoundation/free-programming-books,9556,CLOSED,2023-09-29T14:21:05Z,,2023-10-01T02:12:04Z,0,0,0,956,2,4,,35.84972222222222
EbookFoundation/free-programming-books,9552,CLOSED,2023-09-29T02:04:44Z,,2023-11-13T05:04:50Z,2,0,1,860,2,2,,1083.0016666666668
EbookFoundation/free-programming-books,9539,CLOSED,2023-09-27T04:17:13Z,,2023-10-04T19:13:28Z,2,0,1,906,0,1,,182.9375
EbookFoundation/free-programming-books,9527,MERGED,2023-09-23T12:11:35Z,2023-11-21T14:08:27Z,2023-11-21T14:08:27Z,3,0,1,1151,5,3,1417.9477777777777,1417.9477777777777
EbookFoundation/free-programming-books,9526,MERGED,2023-09-23T10:40:58Z,2023-09-23T18:38:33Z,2023-09-23T18:38:33Z,1,1,1,14658,0,1,7.959722222222222,7.959722222222222
EbookFoundation/free-programming-books,9520,CLOSED,2023-09-18T18:57:35Z,,2023-11-13T04:53:07Z,1,0,1,1282,4,1,,1329.9255555555555
EbookFoundation/free-programming-books,9516,MERGED,2023-09-12T03:17:57Z,2023-09-12T16:11:07Z,2023-09-12T16:11:07Z,1,0,1,760,1,1,12.886111111111111,12.886111111111111
EbookFoundation/free-programming-books,9513,MERGED,2023-09-09T10:20:08Z,2023-09-11T17:58:39Z,2023-09-11T17:58:39Z,4,4,2,12370,0,1,55.64194444444445,55.64194444444445
EbookFoundation/free-programming-books,9512,MERGED,2023-09-04T15:08:07Z,2023-09-05T16:08:24Z,2023-09-05T16:08:24Z,1,0,1,1103,1,1,25.004722222222224,25.004722222222224
EbookFoundation/free-programming-books,9499,MERGED,2023-08-19T10:30:06Z,2023-08-19T20:58:11Z,2023-08-19T20:58:11Z,1,1,1,20339,0,1,10.468055555555555,10.468055555555555
EbookFoundation/free-programming-books,9498,MERGED,2023-08-17T07:21:18Z,2023-11-13T05:05:19Z,2023-11-13T05:05:19Z,14,0,1,860,5,1,2109.7336111111113,2109.7336111111113
EbookFoundation/free-programming-books,9491,MERGED,2023-08-11T15:56:57Z,2023-08-14T12:59:50Z,2023-08-14T12:59:50Z,1,0,1,1131,1,1,69.04805555555555,69.04805555555555
EbookFoundation/free-programming-books,9484,MERGED,2023-07-29T10:58:48Z,2023-07-30T13:43:49Z,2023-07-30T13:43:49Z,1,1,1,14578,0,1,26.75027777777778,26.75027777777778
EbookFoundation/free-programming-books,9483,MERGED,2023-07-25T19:44:23Z,2023-07-27T14:05:17Z,2023-07-27T14:05:17Z,1,0,1,1144,5,2,42.348333333333336,42.348333333333336
EbookFoundation/free-programming-books,9479,CLOSED,2023-07-22T12:03:07Z,,2023-07-25T02:17:29Z,8,0,1,1080,2,1,,62.239444444444445
EbookFoundation/free-programming-books,9478,MERGED,2023-07-22T10:11:38Z,2023-07-25T02:13:42Z,2023-07-25T02:13:42Z,1,1,1,16028,0,1,64.03444444444445,64.03444444444445
EbookFoundation/free-programming-books,9461,MERGED,2023-07-18T15:34:12Z,2023-07-20T15:34:49Z,2023-07-20T15:34:49Z,1,0,1,860,4,2,48.01027777777778,48.01027777777778
EbookFoundation/free-programming-books,9459,MERGED,2023-07-18T14:33:27Z,2023-07-21T18:57:35Z,2023-07-21T18:57:35Z,12,0,2,1441,1,8,76.40222222222222,76.40222222222222
EbookFoundation/free-programming-books,9456,CLOSED,2023-07-18T11:51:23Z,,2023-07-18T15:25:37Z,1,0,1,860,11,3,,3.5705555555555555
EbookFoundation/free-programming-books,9450,MERGED,2023-07-18T06:51:17Z,2023-07-25T02:24:03Z,2023-07-25T02:24:03Z,1,1,1,52,4,1,163.54611111111112,163.54611111111112
EbookFoundation/free-programming-books,9447,MERGED,2023-07-17T22:34:45Z,2023-07-18T15:13:30Z,2023-07-18T15:13:30Z,1,1,1,963,1,1,16.645833333333332,16.645833333333332
EbookFoundation/free-programming-books,9445,MERGED,2023-07-17T16:49:08Z,2023-07-18T13:47:57Z,2023-07-18T13:47:57Z,1,0,1,1411,1,1,20.98027777777778,20.98027777777778
EbookFoundation/free-programming-books,9431,MERGED,2023-07-08T04:17:33Z,2023-11-07T02:10:25Z,2023-11-07T02:10:25Z,3,1,1,829,2,1,2925.8811111111113,2925.8811111111113
EbookFoundation/free-programming-books,9429,MERGED,2023-07-06T09:10:56Z,2023-07-07T16:21:48Z,2023-07-07T16:21:48Z,1,0,1,1094,0,3,31.18111111111111,31.18111111111111
EbookFoundation/free-programming-books,9427,MERGED,2023-07-03T15:48:52Z,2023-07-12T18:49:07Z,2023-07-12T18:49:07Z,55,55,2,747,2,5,219.00416666666666,219.00416666666666
EbookFoundation/free-programming-books,9422,MERGED,2023-07-01T10:42:18Z,2023-07-06T12:31:41Z,2023-07-06T12:31:41Z,1,1,1,17163,0,1,121.82305555555556,121.82305555555556
EbookFoundation/free-programming-books,9421,CLOSED,2023-06-29T14:30:17Z,,2023-08-02T08:20:30Z,45,49,1,2306,4,1,,809.8369444444445
EbookFoundation/free-programming-books,9420,MERGED,2023-06-28T15:21:00Z,2023-07-01T06:45:51Z,2023-07-01T06:45:51Z,5,3,1,1211,1,3,63.41416666666667,63.41416666666667
EbookFoundation/free-programming-books,9412,MERGED,2023-06-22T15:10:02Z,2023-07-16T12:46:33Z,2023-07-16T12:46:33Z,38,40,1,1579,5,2,573.6086111111111,573.6086111111111
EbookFoundation/free-programming-books,9407,MERGED,2023-06-20T14:51:16Z,2023-06-22T14:46:47Z,2023-06-22T14:46:47Z,19,23,1,1457,3,3,47.92527777777778,47.92527777777778
EbookFoundation/free-programming-books,9405,CLOSED,2023-06-18T09:04:50Z,,2023-06-20T15:23:50Z,2,1,1,1427,1,3,,54.31666666666667
EbookFoundation/free-programming-books,9404,MERGED,2023-06-17T10:57:07Z,2023-06-20T08:20:16Z,2023-06-20T08:20:16Z,1,1,1,13916,1,1,69.38583333333334,69.38583333333334
EbookFoundation/free-programming-books,9403,CLOSED,2023-06-16T22:21:35Z,,2023-11-07T01:58:33Z,0,0,0,818,7,1,,3435.616111111111
EbookFoundation/free-programming-books,9402,MERGED,2023-06-14T15:22:27Z,2023-06-20T08:18:25Z,2023-06-20T08:18:25Z,6,0,1,999,1,1,136.93277777777777,136.93277777777777
EbookFoundation/free-programming-books,9394,MERGED,2023-06-10T10:57:59Z,2023-06-12T14:54:48Z,2023-06-12T14:54:48Z,1,1,1,16517,0,1,51.94694444444445,51.94694444444445
EbookFoundation/free-programming-books,9384,MERGED,2023-05-27T10:57:15Z,2023-06-02T13:50:08Z,2023-06-02T13:50:08Z,1,1,1,13346,1,1,146.8813888888889,146.8813888888889
EbookFoundation/free-programming-books,9381,MERGED,2023-05-19T06:41:01Z,2023-06-22T14:00:37Z,2023-06-22T14:00:37Z,7,0,1,99,3,2,823.3266666666667,823.3266666666667
EbookFoundation/free-programming-books,9376,MERGED,2023-05-12T18:32:27Z,2023-05-13T20:19:13Z,2023-05-13T20:19:13Z,227,227,12,158,0,1,25.779444444444444,25.779444444444444
EbookFoundation/free-programming-books,9375,MERGED,2023-05-11T02:31:28Z,2023-05-12T18:16:17Z,2023-05-12T18:16:17Z,71,0,1,1571,3,2,39.746944444444445,39.746944444444445
EbookFoundation/free-programming-books,9374,MERGED,2023-05-10T21:36:54Z,2023-05-12T18:34:03Z,2023-05-12T18:34:03Z,8,0,1,24,1,6,44.9525,44.9525
EbookFoundation/free-programming-books,9369,CLOSED,2023-05-09T18:37:50Z,,2023-05-10T05:35:59Z,7,0,1,860,0,2,,10.969166666666666
EbookFoundation/free-programming-books,9365,CLOSED,2023-05-09T02:45:57Z,,2023-05-10T02:57:28Z,13,1,1,114,2,1,,24.191944444444445
EbookFoundation/free-programming-books,9361,MERGED,2023-05-06T10:56:52Z,2023-05-08T14:58:57Z,2023-05-08T14:58:57Z,1,1,1,5532,0,1,52.03472222222222,52.03472222222222
EbookFoundation/free-programming-books,9360,CLOSED,2023-05-04T15:49:09Z,,2023-05-06T19:05:16Z,1,0,1,810,5,1,,51.26861111111111
EbookFoundation/free-programming-books,9357,MERGED,2023-04-29T15:34:12Z,2023-05-04T13:23:23Z,2023-05-04T13:23:24Z,4,0,1,817,1,4,117.81972222222223,117.81972222222223
EbookFoundation/free-programming-books,9355,MERGED,2023-04-29T10:57:32Z,2023-05-01T20:59:27Z,2023-05-01T20:59:27Z,1,1,1,4656,0,1,58.03194444444444,58.03194444444444
EbookFoundation/free-programming-books,9349,MERGED,2023-04-22T10:56:39Z,2023-04-24T14:42:37Z,2023-04-24T14:42:37Z,1,1,1,6248,0,1,51.76611111111111,51.76611111111111
EbookFoundation/free-programming-books,9347,MERGED,2023-04-20T13:23:40Z,2023-04-21T19:11:43Z,2023-04-21T19:11:44Z,21,0,1,1645,4,2,29.800833333333333,29.800833333333333
EbookFoundation/free-programming-books,9342,MERGED,2023-04-15T10:56:50Z,2023-04-18T20:20:23Z,2023-04-18T20:20:23Z,1,1,1,5278,0,1,81.3925,81.3925
EbookFoundation/free-programming-books,9334,MERGED,2023-04-08T10:56:46Z,2023-04-09T21:57:39Z,2023-04-09T21:57:39Z,1,1,1,15186,0,1,35.014722222222225,35.014722222222225
EbookFoundation/free-programming-books,9319,MERGED,2023-03-27T13:41:53Z,2023-03-28T01:31:35Z,2023-03-28T01:31:35Z,4,3,1,966,2,2,11.828333333333333,11.828333333333333
EbookFoundation/free-programming-books,9317,MERGED,2023-03-25T11:56:41Z,2023-04-18T20:20:59Z,2023-04-18T20:20:59Z,2,2,1,10698,0,2,584.405,584.405
EbookFoundation/free-programming-books,9313,MERGED,2023-03-24T19:16:25Z,2023-03-28T13:29:09Z,2023-03-28T13:29:09Z,1,0,1,1013,1,1,90.21222222222222,90.21222222222222
EbookFoundation/free-programming-books,9310,MERGED,2023-03-20T08:47:35Z,2023-03-20T16:35:18Z,2023-03-20T16:35:18Z,2,1,1,1057,1,2,7.795277777777778,7.795277777777778
EbookFoundation/free-programming-books,9309,MERGED,2023-03-18T11:57:09Z,2023-03-20T16:08:59Z,2023-03-20T16:08:59Z,1,1,1,11881,0,1,52.19722222222222,52.19722222222222
EbookFoundation/free-programming-books,9302,CLOSED,2023-03-11T21:08:44Z,,2023-03-11T22:29:45Z,1,0,1,0,0,1,,1.3502777777777777
EbookFoundation/free-programming-books,9299,MERGED,2023-03-11T12:07:09Z,2023-03-11T21:08:13Z,2023-03-11T21:08:13Z,1,1,1,10680,0,1,9.017777777777777,9.017777777777777
EbookFoundation/free-programming-books,9298,MERGED,2023-03-11T03:53:50Z,2023-03-11T21:11:59Z,2023-03-11T21:11:59Z,1,0,1,941,1,2,17.3025,17.3025
EbookFoundation/free-programming-books,9295,MERGED,2023-03-05T18:59:17Z,2023-03-06T17:21:04Z,2023-03-06T17:21:04Z,1,1,1,732,0,1,22.363055555555555,22.363055555555555
EbookFoundation/free-programming-books,9294,MERGED,2023-03-04T11:56:53Z,2023-03-07T19:49:01Z,2023-03-07T19:49:02Z,1,1,1,8331,0,1,79.86888888888889,79.86888888888889
EbookFoundation/free-programming-books,9292,MERGED,2023-03-02T13:12:49Z,2023-03-04T18:21:53Z,2023-03-04T18:21:53Z,66,2,1,860,4,1,53.15111111111111,53.15111111111111
EbookFoundation/free-programming-books,9290,MERGED,2023-02-25T11:56:41Z,2023-02-26T00:44:48Z,2023-02-26T00:44:48Z,1,1,1,5803,0,1,12.801944444444445,12.801944444444445
EbookFoundation/free-programming-books,9287,MERGED,2023-02-22T12:12:50Z,2023-02-23T15:06:07Z,2023-02-23T15:06:07Z,31,20,4,1124,2,4,26.888055555555557,26.888055555555557
EbookFoundation/free-programming-books,9285,MERGED,2023-02-18T11:57:02Z,2023-02-21T00:16:25Z,2023-02-21T00:16:25Z,1,1,1,13644,0,1,60.323055555555555,60.323055555555555
EbookFoundation/free-programming-books,9283,CLOSED,2023-02-15T13:00:14Z,,2023-05-25T00:11:24Z,2,0,1,860,2,1,,2363.186111111111
EbookFoundation/free-programming-books,9275,MERGED,2023-01-27T19:59:14Z,2023-02-01T15:16:40Z,2023-02-01T15:16:40Z,18,11,2,2883,7,1,115.29055555555556,115.29055555555556
EbookFoundation/free-programming-books,9271,MERGED,2023-01-21T11:01:01Z,2023-01-26T19:46:47Z,2023-01-26T19:46:47Z,1,1,1,10843,0,1,128.76277777777779,128.76277777777779
EbookFoundation/free-programming-books,9270,MERGED,2023-01-20T10:58:52Z,2023-01-23T21:07:47Z,2023-01-23T21:07:47Z,1,0,1,1105,4,2,82.14861111111111,82.14861111111111
EbookFoundation/free-programming-books,9266,MERGED,2023-01-14T11:00:44Z,2023-01-14T20:21:12Z,2023-01-14T20:21:12Z,1,1,1,7368,0,1,9.341111111111111,9.341111111111111
EbookFoundation/free-programming-books,9263,MERGED,2023-01-12T06:09:23Z,2023-03-03T16:26:20Z,2023-03-03T16:26:20Z,4,0,1,860,3,7,1210.2825,1210.2825
EbookFoundation/free-programming-books,9256,CLOSED,2023-01-08T10:56:25Z,,2023-01-08T21:31:02Z,1750,1966,1,927,0,1,,10.576944444444445
EbookFoundation/free-programming-books,9253,MERGED,2023-01-07T11:00:44Z,2023-01-08T21:32:03Z,2023-01-08T21:32:03Z,1,1,1,15246,0,1,34.52194444444444,34.52194444444444
EbookFoundation/free-programming-books,9250,MERGED,2023-01-04T17:55:39Z,2023-01-06T19:40:48Z,2023-01-06T19:40:48Z,2,0,1,189,3,4,49.7525,49.7525
EbookFoundation/free-programming-books,9248,CLOSED,2023-01-01T19:24:01Z,,2023-04-05T00:10:20Z,43,41,1,860,3,2,,2236.7719444444447
EbookFoundation/free-programming-books,9246,CLOSED,2023-01-01T05:09:43Z,,2023-04-07T00:10:41Z,15,12,1,849,9,2,,2299.016111111111
EbookFoundation/free-programming-books,9245,MERGED,2022-12-31T11:00:46Z,2023-01-02T16:40:32Z,2023-01-02T16:40:32Z,1,1,1,14714,1,1,53.66277777777778,53.66277777777778
EbookFoundation/free-programming-books,9244,MERGED,2022-12-27T01:29:22Z,2023-01-03T19:02:46Z,2023-01-03T19:02:47Z,10,0,1,860,1,2,185.55666666666667,185.55666666666667
EbookFoundation/free-programming-books,9242,MERGED,2022-12-24T11:02:05Z,2023-01-03T18:58:29Z,2023-01-03T18:58:30Z,2,2,1,12311,1,1,247.94,247.94
EbookFoundation/free-programming-books,9241,CLOSED,2022-12-24T11:02:01Z,,2022-12-31T11:00:51Z,1,1,1,13326,1,1,,167.98055555555555
EbookFoundation/free-programming-books,9238,MERGED,2022-12-22T15:39:19Z,2022-12-25T18:06:37Z,2022-12-25T18:06:37Z,0,1,1,889,1,1,74.455,74.455
EbookFoundation/free-programming-books,9236,CLOSED,2022-12-17T11:01:41Z,,2022-12-24T11:02:06Z,1,1,1,15535,1,1,,168.00694444444446
EbookFoundation/free-programming-books,9215,CLOSED,2022-11-19T21:08:49Z,,2022-11-22T21:04:03Z,1,0,1,860,0,1,,71.92055555555555
EbookFoundation/free-programming-books,9211,CLOSED,2022-11-18T16:16:08Z,,2022-11-22T21:06:45Z,1,0,1,860,0,1,,100.84361111111112
EbookFoundation/free-programming-books,9201,CLOSED,2022-11-11T04:34:19Z,,2022-11-11T16:01:31Z,1,0,1,860,2,2,,11.453333333333333
EbookFoundation/free-programming-books,9198,MERGED,2022-11-10T08:52:04Z,2022-11-20T19:59:02Z,2022-11-20T19:59:02Z,1,0,1,1022,0,1,251.1161111111111,251.1161111111111
EbookFoundation/free-programming-books,9196,MERGED,2022-11-08T23:26:01Z,2022-11-09T22:38:43Z,2022-11-09T22:38:43Z,1,0,1,1265,2,2,23.211666666666666,23.211666666666666
EbookFoundation/free-programming-books,9191,MERGED,2022-11-06T16:45:19Z,2022-11-08T14:32:08Z,2022-11-08T14:32:08Z,3,2,1,1573,3,2,45.780277777777776,45.780277777777776
EbookFoundation/free-programming-books,9189,MERGED,2022-11-05T13:55:04Z,2022-11-06T23:48:55Z,2022-11-06T23:48:55Z,1,0,1,931,0,1,33.8975,33.8975
EbookFoundation/free-programming-books,9188,CLOSED,2022-11-05T11:53:20Z,,2022-11-17T05:01:55Z,39,14,4,860,4,15,,281.1430555555556
EbookFoundation/free-programming-books,9187,MERGED,2022-11-05T11:00:48Z,2023-01-02T16:47:18Z,2023-01-02T16:47:18Z,1,1,1,6702,0,1,1397.775,1397.775
EbookFoundation/free-programming-books,9185,MERGED,2022-11-04T14:42:32Z,2022-11-07T13:55:38Z,2022-11-07T13:55:38Z,1,0,1,860,3,5,71.21833333333333,71.21833333333333
EbookFoundation/free-programming-books,9184,MERGED,2022-11-04T14:38:27Z,2022-11-05T16:06:06Z,2022-11-05T16:06:06Z,1,0,1,860,1,7,25.460833333333333,25.460833333333333
EbookFoundation/free-programming-books,9182,CLOSED,2022-11-04T13:04:55Z,,2022-11-04T17:32:12Z,1,0,1,1103,0,1,,4.454722222222222
EbookFoundation/free-programming-books,9181,MERGED,2022-11-03T19:42:20Z,2022-11-04T17:31:18Z,2022-11-04T17:31:18Z,1,0,1,924,1,2,21.816111111111113,21.816111111111113
EbookFoundation/free-programming-books,9180,MERGED,2022-11-03T14:05:16Z,2022-11-04T02:20:56Z,2022-11-04T02:20:56Z,1,1,1,879,0,5,12.261111111111111,12.261111111111111
EbookFoundation/free-programming-books,9179,CLOSED,2022-11-03T11:49:39Z,,2023-01-02T16:52:03Z,1,0,1,892,3,3,,1445.04
EbookFoundation/free-programming-books,9176,MERGED,2022-11-02T13:32:11Z,2022-11-03T03:33:01Z,2022-11-03T03:33:01Z,1,0,1,929,1,1,14.01388888888889,14.01388888888889
EbookFoundation/free-programming-books,9174,MERGED,2022-11-01T18:20:52Z,2022-11-02T16:57:08Z,2022-11-02T16:57:08Z,1,0,1,860,0,1,22.604444444444443,22.604444444444443
EbookFoundation/free-programming-books,9173,CLOSED,2022-11-01T05:08:08Z,,2022-11-01T13:47:58Z,4,0,1,828,0,1,,8.66388888888889
EbookFoundation/free-programming-books,9172,MERGED,2022-11-01T02:45:52Z,2022-11-01T13:32:03Z,2022-11-01T13:32:03Z,1,0,1,1053,1,1,10.769722222222223,10.769722222222223
EbookFoundation/free-programming-books,9171,CLOSED,2022-11-01T02:37:27Z,,2022-11-01T13:30:39Z,1,0,1,1047,0,3,,10.886666666666667
EbookFoundation/free-programming-books,9170,CLOSED,2022-10-31T22:51:57Z,,2022-11-01T13:47:43Z,15,0,1,860,0,2,,14.929444444444444
EbookFoundation/free-programming-books,9169,CLOSED,2022-10-31T22:31:28Z,,2022-11-01T13:47:26Z,20,0,1,860,0,1,,15.266111111111112
EbookFoundation/free-programming-books,9168,CLOSED,2022-10-31T20:05:30Z,,2022-11-01T13:45:38Z,25,2,1,983,0,2,,17.66888888888889
EbookFoundation/free-programming-books,9167,MERGED,2022-10-31T19:00:45Z,2022-11-01T13:46:53Z,2022-11-01T13:46:53Z,1,0,1,911,0,2,18.76888888888889,18.76888888888889
EbookFoundation/free-programming-books,9166,MERGED,2022-10-31T18:25:24Z,2022-11-01T13:46:30Z,2022-11-01T13:46:30Z,1,1,1,807,2,1,19.351666666666667,19.351666666666667
EbookFoundation/free-programming-books,9165,MERGED,2022-10-31T18:21:51Z,2022-11-01T13:39:37Z,2022-11-01T13:39:37Z,1,1,1,806,0,1,19.29611111111111,19.29611111111111
EbookFoundation/free-programming-books,9164,MERGED,2022-10-31T18:19:19Z,2022-11-01T13:22:05Z,2022-11-01T13:22:05Z,1,0,1,814,0,1,19.04611111111111,19.04611111111111
EbookFoundation/free-programming-books,9161,MERGED,2022-10-31T16:22:02Z,2022-11-15T21:44:56Z,2022-11-15T21:44:56Z,9,0,1,1099,0,1,365.38166666666666,365.38166666666666
EbookFoundation/free-programming-books,9159,MERGED,2022-10-31T14:16:19Z,2022-11-15T21:44:23Z,2022-11-15T21:44:23Z,1,0,1,0,0,2,367.46777777777777,367.46777777777777
EbookFoundation/free-programming-books,9157,MERGED,2022-10-31T13:18:24Z,2022-10-31T19:02:23Z,2022-10-31T19:02:23Z,1,0,1,916,0,1,5.733055555555556,5.733055555555556
EbookFoundation/free-programming-books,9156,CLOSED,2022-10-31T08:29:54Z,,2022-10-31T18:06:12Z,1,0,1,860,1,1,,9.605
EbookFoundation/free-programming-books,9155,CLOSED,2022-10-31T07:50:42Z,,2022-10-31T17:28:32Z,1,0,1,860,0,1,,9.630555555555556
EbookFoundation/free-programming-books,9154,MERGED,2022-10-31T07:20:36Z,2022-11-03T17:35:28Z,2022-11-03T17:35:28Z,3,0,1,860,9,7,82.24777777777778,82.24777777777778
EbookFoundation/free-programming-books,9153,MERGED,2022-10-31T06:31:32Z,2022-11-01T13:16:54Z,2022-11-01T13:16:54Z,1,0,1,1183,1,2,30.75611111111111,30.75611111111111
EbookFoundation/free-programming-books,9152,CLOSED,2022-10-31T06:31:27Z,,2022-10-31T18:04:00Z,1,0,1,1270,0,1,,11.5425
EbookFoundation/free-programming-books,9151,CLOSED,2022-10-31T05:44:41Z,,2022-10-31T18:03:34Z,34,0,1,24,0,1,,12.314722222222223
EbookFoundation/free-programming-books,9150,CLOSED,2022-10-31T05:07:06Z,,2022-10-31T18:01:54Z,6,0,1,968,0,6,,12.913333333333334
EbookFoundation/free-programming-books,9149,MERGED,2022-10-31T04:23:33Z,2022-11-11T16:23:01Z,2022-11-11T16:23:01Z,19,0,1,905,1,3,275.99111111111114,275.99111111111114
EbookFoundation/free-programming-books,9148,CLOSED,2022-10-31T04:18:43Z,,2022-10-31T17:57:45Z,6,25,3,1115,1,1,,13.650555555555556
EbookFoundation/free-programming-books,9147,CLOSED,2022-10-31T02:53:19Z,,2022-10-31T17:55:00Z,1,0,1,814,1,2,,15.028055555555556
EbookFoundation/free-programming-books,9146,CLOSED,2022-10-31T02:46:49Z,,2022-10-31T17:48:10Z,1,0,1,814,1,1,,15.0225
EbookFoundation/free-programming-books,9137,CLOSED,2022-10-30T18:10:47Z,,2022-10-31T17:56:10Z,3,0,1,828,1,1,,23.75638888888889
EbookFoundation/free-programming-books,9134,MERGED,2022-10-30T17:00:42Z,2022-11-15T21:44:11Z,2022-11-15T21:44:11Z,1,0,1,895,0,2,388.7247222222222,388.7247222222222
EbookFoundation/free-programming-books,9129,CLOSED,2022-10-30T15:56:31Z,,2022-10-30T17:23:31Z,1,0,1,1600,1,5,,1.45
EbookFoundation/free-programming-books,9128,CLOSED,2022-10-30T15:26:11Z,,2022-10-30T16:29:22Z,2,2,1,860,2,1,,1.0530555555555556
EbookFoundation/free-programming-books,9125,MERGED,2022-10-30T13:01:33Z,2022-11-15T20:57:42Z,2022-11-15T20:57:42Z,5,4,1,984,3,1,391.93583333333333,391.93583333333333
EbookFoundation/free-programming-books,9124,CLOSED,2022-10-30T12:56:18Z,,2022-10-31T17:30:01Z,11,0,3,662,0,2,,28.561944444444446
EbookFoundation/free-programming-books,9123,MERGED,2022-10-30T12:55:05Z,2022-10-31T17:49:31Z,2022-10-31T17:49:31Z,2,1,1,1187,0,2,28.907222222222224,28.907222222222224
EbookFoundation/free-programming-books,9116,MERGED,2022-10-30T11:18:30Z,2022-11-15T21:09:07Z,2022-11-15T21:09:07Z,2,0,1,860,0,12,393.8436111111111,393.8436111111111
EbookFoundation/free-programming-books,9113,CLOSED,2022-10-30T08:09:02Z,,2022-10-31T01:19:08Z,1,0,1,860,2,1,,17.168333333333333
EbookFoundation/free-programming-books,9112,MERGED,2022-10-30T07:52:03Z,2022-10-30T17:16:04Z,2022-10-30T17:16:04Z,2,0,1,999,0,2,9.400277777777777,9.400277777777777
EbookFoundation/free-programming-books,9111,CLOSED,2022-10-30T06:31:52Z,,2022-10-31T01:18:27Z,34,0,1,93,1,1,,18.77638888888889
EbookFoundation/free-programming-books,9110,MERGED,2022-10-30T04:57:52Z,2022-11-03T16:59:16Z,2022-11-03T16:59:16Z,4,4,1,918,3,1,108.02333333333333,108.02333333333333
EbookFoundation/free-programming-books,9108,CLOSED,2022-10-30T04:15:46Z,,2022-11-04T18:08:46Z,49,0,2,1898,1,1,,133.88333333333333
EbookFoundation/free-programming-books,9107,MERGED,2022-10-30T03:37:33Z,2022-10-30T17:15:24Z,2022-10-30T17:15:24Z,1,0,1,1025,0,3,13.630833333333333,13.630833333333333
EbookFoundation/free-programming-books,9106,MERGED,2022-10-30T02:47:46Z,2022-10-30T18:53:56Z,2022-10-30T18:53:56Z,6,0,1,1051,1,1,16.102777777777778,16.102777777777778
EbookFoundation/free-programming-books,9101,MERGED,2022-10-29T20:57:35Z,2022-11-15T20:54:15Z,2022-11-15T20:54:15Z,1,0,1,885,5,4,407.94444444444446,407.94444444444446
EbookFoundation/free-programming-books,9100,MERGED,2022-10-29T20:11:04Z,2022-10-30T17:17:27Z,2022-10-30T17:17:27Z,1,0,1,987,2,2,21.10638888888889,21.10638888888889
EbookFoundation/free-programming-books,9099,CLOSED,2022-10-29T18:15:43Z,,2022-11-03T17:57:13Z,1,0,1,860,1,1,,119.69166666666666
EbookFoundation/free-programming-books,9095,CLOSED,2022-10-29T17:04:42Z,,2023-01-29T00:12:37Z,37,0,2,860,2,1,,2191.1319444444443
