repo,number,state,created_at,merged_at,closed_at,additions,deletions,changed_files,description_length,comments,reviews,time_to_merge,time_to_close
freeCodeCamp/freeCodeCamp,19305,MERGED,2018-10-15T15:35:00Z,2018-10-15T18:10:33Z,2018-10-15T18:10:33Z,3,3,1,960,1,3,2.5925,2.5925
freeCodeCamp/freeCodeCamp,19315,MERGED,2018-10-15T16:00:55Z,2018-10-15T17:19:01Z,2018-10-15T17:19:01Z,3,3,1,1133,0,1,1.3016666666666667,1.3016666666666667
freeCodeCamp/freeCodeCamp,19318,MERGED,2018-10-15T16:15:39Z,2018-10-16T01:13:48Z,2018-10-16T01:13:48Z,7,7,1,944,0,2,8.969166666666666,8.969166666666666
freeCodeCamp/freeCodeCamp,19319,MERGED,2018-10-15T16:18:15Z,2019-02-07T19:22:43Z,2019-02-07T19:22:43Z,5,5,1,841,1,1,2763.0744444444445,2763.0744444444445
freeCodeCamp/freeCodeCamp,19347,CLOSED,2018-10-15T19:20:21Z,,2019-02-07T19:21:45Z,12,12,1,838,1,1,,2760.0233333333335
freeCodeCamp/freeCodeCamp,19351,MERGED,2018-10-15T19:32:51Z,2018-10-15T20:39:03Z,2018-10-15T20:39:03Z,1,1,1,720,0,1,1.1033333333333333,1.1033333333333333
freeCodeCamp/freeCodeCamp,19353,MERGED,2018-10-15T19:38:53Z,2018-10-15T22:18:54Z,2018-10-15T22:18:54Z,2,0,1,852,1,1,2.6669444444444443,2.6669444444444443
freeCodeCamp/freeCodeCamp,19402,CLOSED,2018-10-16T00:46:26Z,,2019-02-20T14:17:23Z,12,12,1,720,0,3,,3061.5158333333334
freeCodeCamp/freeCodeCamp,19435,MERGED,2018-10-16T04:42:36Z,2018-10-20T12:59:57Z,2018-10-20T12:59:57Z,52,21,1,720,5,3,104.28916666666667,104.28916666666667
freeCodeCamp/freeCodeCamp,19437,MERGED,2018-10-16T05:06:57Z,2018-10-16T08:18:34Z,2018-10-16T08:18:34Z,22,0,1,720,1,1,3.193611111111111,3.193611111111111
freeCodeCamp/freeCodeCamp,19440,CLOSED,2018-10-16T05:14:20Z,,2018-10-16T06:55:47Z,1,0,1,789,0,1,,1.6908333333333334
freeCodeCamp/freeCodeCamp,19441,CLOSED,2018-10-16T05:22:23Z,,2018-10-16T06:47:08Z,1,0,1,743,0,1,,1.4125
freeCodeCamp/freeCodeCamp,19456,MERGED,2018-10-16T09:10:47Z,2018-10-16T15:12:25Z,2018-10-16T15:12:25Z,93,9,3,720,4,1,6.027222222222222,6.027222222222222
freeCodeCamp/freeCodeCamp,19461,MERGED,2018-10-16T09:48:52Z,2018-10-16T13:15:56Z,2018-10-16T13:15:56Z,1,3,1,720,1,1,3.451111111111111,3.451111111111111
freeCodeCamp/freeCodeCamp,19465,MERGED,2018-10-16T09:57:24Z,2018-11-03T16:58:46Z,2018-11-03T16:58:46Z,4,0,2,618,0,2,439.0227777777778,439.0227777777778
freeCodeCamp/freeCodeCamp,19469,MERGED,2018-10-16T10:40:42Z,2018-10-16T15:48:48Z,2018-10-16T15:48:48Z,7,5,1,858,1,1,5.135,5.135
freeCodeCamp/freeCodeCamp,19477,MERGED,2018-10-16T11:32:06Z,2019-02-22T18:46:07Z,2019-02-22T18:46:08Z,12,7,1,913,9,4,3103.2336111111113,3103.2336111111113
freeCodeCamp/freeCodeCamp,19491,MERGED,2018-10-16T12:41:53Z,2018-11-03T16:59:03Z,2018-11-03T16:59:03Z,2,0,1,720,0,2,436.2861111111111,436.2861111111111
freeCodeCamp/freeCodeCamp,19515,MERGED,2018-10-16T14:00:44Z,2018-11-03T17:29:05Z,2018-11-03T17:29:05Z,5,1,1,720,0,2,435.4725,435.4725
freeCodeCamp/freeCodeCamp,19522,CLOSED,2018-10-16T14:41:34Z,,2018-10-21T14:08:50Z,5,2,1,725,1,1,,119.45444444444445
freeCodeCamp/freeCodeCamp,19529,MERGED,2018-10-16T17:01:09Z,2018-10-26T13:15:49Z,2018-10-26T13:15:49Z,19,19,1,609,1,1,236.24444444444444,236.24444444444444
freeCodeCamp/freeCodeCamp,19535,MERGED,2018-10-16T17:51:21Z,2018-12-03T08:49:58Z,2018-12-03T08:49:58Z,9,10,1,597,5,7,1142.9769444444444,1142.9769444444444
freeCodeCamp/freeCodeCamp,19537,CLOSED,2018-10-16T19:11:27Z,,2018-10-21T13:21:55Z,4,0,1,790,0,1,,114.17444444444445
freeCodeCamp/freeCodeCamp,19539,MERGED,2018-10-16T19:35:46Z,2018-10-17T16:31:28Z,2018-10-17T16:31:28Z,45,3,1,681,4,2,20.928333333333335,20.928333333333335
freeCodeCamp/freeCodeCamp,19541,MERGED,2018-10-16T19:50:07Z,2018-10-23T00:53:58Z,2018-10-23T00:53:58Z,8,0,1,720,1,1,149.06416666666667,149.06416666666667
freeCodeCamp/freeCodeCamp,19542,CLOSED,2018-10-16T20:30:28Z,,2018-11-15T03:42:34Z,18,0,1,945,1,1,,703.2016666666667
freeCodeCamp/freeCodeCamp,19546,MERGED,2018-10-16T22:43:14Z,2018-10-26T00:53:26Z,2018-10-26T00:53:26Z,28,0,1,720,1,1,218.17,218.17
freeCodeCamp/freeCodeCamp,19549,MERGED,2018-10-16T23:56:21Z,2018-10-23T01:10:20Z,2018-10-23T01:10:20Z,4,0,1,720,1,1,145.23305555555555,145.23305555555555
freeCodeCamp/freeCodeCamp,19550,MERGED,2018-10-17T00:04:14Z,2018-10-29T12:49:46Z,2018-10-29T12:49:46Z,78,47,1,720,1,1,300.75888888888886,300.75888888888886
freeCodeCamp/freeCodeCamp,19556,MERGED,2018-10-17T00:59:05Z,2018-10-17T11:07:47Z,2018-10-17T11:07:47Z,11,3,1,1048,1,1,10.145,10.145
freeCodeCamp/freeCodeCamp,19560,MERGED,2018-10-17T02:18:01Z,2018-10-23T17:40:52Z,2018-10-23T17:40:52Z,9,5,1,835,1,1,159.38083333333333,159.38083333333333
freeCodeCamp/freeCodeCamp,19561,MERGED,2018-10-17T02:49:49Z,2018-10-17T16:41:38Z,2018-10-17T16:41:38Z,109,0,1,804,2,1,13.863611111111112,13.863611111111112
freeCodeCamp/freeCodeCamp,19564,MERGED,2018-10-17T03:08:35Z,2018-10-23T01:16:30Z,2018-10-23T01:16:30Z,24,3,1,720,1,1,142.13194444444446,142.13194444444446
freeCodeCamp/freeCodeCamp,19565,MERGED,2018-10-17T03:14:15Z,2018-10-23T17:43:44Z,2018-10-23T17:43:44Z,17,2,1,793,1,1,158.49138888888888,158.49138888888888
freeCodeCamp/freeCodeCamp,19566,MERGED,2018-10-17T03:26:09Z,2018-10-23T06:41:24Z,2018-10-23T06:41:24Z,18,19,1,725,3,1,147.25416666666666,147.25416666666666
freeCodeCamp/freeCodeCamp,19568,MERGED,2018-10-17T03:35:37Z,2018-11-16T03:56:46Z,2018-11-16T03:56:46Z,3,3,1,720,1,1,720.3525,720.3525
freeCodeCamp/freeCodeCamp,19569,MERGED,2018-10-17T03:37:11Z,2018-10-18T05:17:46Z,2018-10-18T05:17:46Z,13,4,1,784,4,1,25.676388888888887,25.676388888888887
freeCodeCamp/freeCodeCamp,19572,MERGED,2018-10-17T04:09:46Z,2018-10-18T17:08:46Z,2018-10-18T17:08:46Z,17,37,1,1231,26,8,36.983333333333334,36.983333333333334
freeCodeCamp/freeCodeCamp,19573,CLOSED,2018-10-17T04:13:57Z,,2019-05-11T07:47:01Z,21,21,1,725,2,1,,4947.551111111111
freeCodeCamp/freeCodeCamp,19574,MERGED,2018-10-17T04:36:58Z,2018-10-18T05:16:45Z,2018-10-18T05:16:45Z,9,2,1,731,0,2,24.663055555555555,24.663055555555555
freeCodeCamp/freeCodeCamp,19576,MERGED,2018-10-17T05:04:42Z,2018-10-17T06:52:49Z,2018-10-17T06:52:49Z,59,4,2,874,4,1,1.8019444444444443,1.8019444444444443
freeCodeCamp/freeCodeCamp,19577,MERGED,2018-10-17T05:16:24Z,2018-10-21T20:45:43Z,2018-10-21T20:45:43Z,11,7,1,887,1,2,111.48861111111111,111.48861111111111
freeCodeCamp/freeCodeCamp,19590,MERGED,2018-10-17T08:22:51Z,2018-11-15T15:29:36Z,2018-11-15T15:29:36Z,8,5,1,950,18,6,703.1125,703.1125
freeCodeCamp/freeCodeCamp,19595,MERGED,2018-10-17T09:09:15Z,2018-10-17T12:36:26Z,2018-10-17T12:36:26Z,151,0,1,793,1,1,3.4530555555555558,3.4530555555555558
freeCodeCamp/freeCodeCamp,19602,MERGED,2018-10-17T10:16:19Z,2019-03-08T12:02:17Z,2019-03-08T12:02:17Z,1,1,1,720,1,1,3409.766111111111,3409.766111111111
freeCodeCamp/freeCodeCamp,19604,MERGED,2018-10-17T10:30:27Z,2018-10-17T16:33:25Z,2018-10-17T16:33:25Z,14,3,1,451,1,2,6.049444444444444,6.049444444444444
freeCodeCamp/freeCodeCamp,19606,MERGED,2018-10-17T10:33:47Z,2018-10-17T16:42:39Z,2018-10-17T16:42:39Z,13,3,1,451,1,3,6.147777777777778,6.147777777777778
freeCodeCamp/freeCodeCamp,19607,MERGED,2018-10-17T10:37:58Z,2018-10-17T16:35:22Z,2018-10-17T16:35:22Z,22,3,1,451,1,2,5.956666666666667,5.956666666666667
freeCodeCamp/freeCodeCamp,19609,MERGED,2018-10-17T10:46:51Z,2018-10-17T16:34:36Z,2018-10-17T16:34:36Z,27,3,1,451,1,3,5.795833333333333,5.795833333333333
freeCodeCamp/freeCodeCamp,19611,MERGED,2018-10-17T11:01:56Z,2018-11-03T17:29:21Z,2018-11-03T17:29:21Z,3,1,1,786,0,2,414.45694444444445,414.45694444444445
freeCodeCamp/freeCodeCamp,19615,MERGED,2018-10-17T11:38:21Z,2018-10-23T12:10:40Z,2018-10-23T12:10:40Z,4,4,1,922,1,3,144.53861111111112,144.53861111111112
freeCodeCamp/freeCodeCamp,19617,MERGED,2018-10-17T13:12:49Z,2018-11-16T15:05:02Z,2018-11-16T15:05:02Z,3,3,1,720,1,1,721.8702777777778,721.8702777777778
freeCodeCamp/freeCodeCamp,19618,MERGED,2018-10-17T13:24:33Z,2018-10-26T15:37:49Z,2018-10-26T15:37:49Z,118,3,1,720,0,1,218.2211111111111,218.2211111111111
freeCodeCamp/freeCodeCamp,19619,MERGED,2018-10-17T13:43:50Z,2018-10-21T14:56:35Z,2018-10-21T14:56:35Z,4,0,1,720,0,1,97.2125,97.2125
freeCodeCamp/freeCodeCamp,19620,MERGED,2018-10-17T14:02:30Z,2018-10-23T13:50:20Z,2018-10-23T13:50:20Z,6,1,1,804,1,1,143.79722222222222,143.79722222222222
freeCodeCamp/freeCodeCamp,19621,MERGED,2018-10-17T14:27:14Z,2018-10-23T13:49:33Z,2018-10-23T13:49:33Z,7,5,1,934,1,1,143.37194444444444,143.37194444444444
freeCodeCamp/freeCodeCamp,19623,MERGED,2018-10-17T14:43:17Z,2018-10-17T18:18:27Z,2018-10-17T18:18:27Z,9,7,1,751,0,2,3.5861111111111112,3.5861111111111112
freeCodeCamp/freeCodeCamp,19624,MERGED,2018-10-17T14:57:00Z,2018-10-29T12:40:36Z,2018-10-29T12:40:36Z,2,2,1,720,1,1,285.7266666666667,285.7266666666667
freeCodeCamp/freeCodeCamp,19626,MERGED,2018-10-17T15:23:19Z,2018-10-29T12:43:05Z,2018-10-29T12:43:05Z,13,12,1,720,1,1,285.32944444444445,285.32944444444445
freeCodeCamp/freeCodeCamp,19629,CLOSED,2018-10-17T15:56:36Z,,2018-12-29T18:17:03Z,16,0,1,774,2,1,,1754.3408333333334
freeCodeCamp/freeCodeCamp,19631,MERGED,2018-10-17T16:19:37Z,2018-10-17T20:51:38Z,2018-10-17T20:51:38Z,33,3,1,900,1,2,4.533611111111111,4.533611111111111
freeCodeCamp/freeCodeCamp,19648,MERGED,2018-10-17T18:32:22Z,2019-02-07T14:43:17Z,2019-02-07T14:43:17Z,8,6,1,809,6,1,2708.1819444444445,2708.1819444444445
freeCodeCamp/freeCodeCamp,19650,MERGED,2018-10-17T18:47:41Z,2018-10-29T10:20:54Z,2018-10-29T10:20:55Z,5,5,1,720,1,2,279.55361111111114,279.55361111111114
freeCodeCamp/freeCodeCamp,19651,MERGED,2018-10-17T18:48:25Z,2018-10-23T00:47:37Z,2018-10-23T00:47:37Z,34,133,5,813,4,1,125.98666666666666,125.98666666666666
freeCodeCamp/freeCodeCamp,19664,CLOSED,2018-10-17T20:39:49Z,,2018-10-27T15:30:14Z,9,9,1,720,1,1,,234.84027777777777
freeCodeCamp/freeCodeCamp,19667,MERGED,2018-10-17T21:06:58Z,2018-10-26T16:34:09Z,2018-10-26T16:34:09Z,2,4,1,999,6,1,211.45305555555555,211.45305555555555
freeCodeCamp/freeCodeCamp,19669,MERGED,2018-10-17T21:10:35Z,2018-10-17T23:35:32Z,2018-10-17T23:35:32Z,1,1,1,769,2,1,2.4158333333333335,2.4158333333333335
freeCodeCamp/freeCodeCamp,19673,MERGED,2018-10-17T21:24:55Z,2018-10-18T03:11:42Z,2018-10-18T03:11:42Z,2,2,1,747,1,1,5.779722222222222,5.779722222222222
freeCodeCamp/freeCodeCamp,19677,CLOSED,2018-10-17T22:06:56Z,,2018-10-18T01:06:32Z,3,3,1,720,0,1,,2.993333333333333
freeCodeCamp/freeCodeCamp,19679,MERGED,2018-10-17T23:29:57Z,2018-10-24T14:25:39Z,2018-10-24T14:25:39Z,1,1,1,817,1,1,158.92833333333334,158.92833333333334
freeCodeCamp/freeCodeCamp,19687,MERGED,2018-10-18T01:51:06Z,2018-10-18T08:02:12Z,2018-10-18T08:02:13Z,33,30,1,609,0,1,6.185,6.185
freeCodeCamp/freeCodeCamp,19688,MERGED,2018-10-18T02:10:58Z,2018-10-18T10:03:45Z,2018-10-18T10:03:45Z,2,2,1,814,1,1,7.879722222222222,7.879722222222222
freeCodeCamp/freeCodeCamp,19689,MERGED,2018-10-18T02:29:02Z,2018-10-29T13:09:56Z,2018-10-29T13:09:56Z,34,34,1,720,1,1,274.6816666666667,274.6816666666667
freeCodeCamp/freeCodeCamp,19690,MERGED,2018-10-18T02:32:03Z,2019-02-03T17:04:00Z,2019-02-03T17:04:00Z,2,2,1,720,1,1,2606.5325,2606.5325
freeCodeCamp/freeCodeCamp,19692,MERGED,2018-10-18T02:57:33Z,2018-10-29T13:06:46Z,2018-10-29T13:06:46Z,3,3,1,726,2,1,274.1536111111111,274.1536111111111
freeCodeCamp/freeCodeCamp,19711,MERGED,2018-10-18T07:23:03Z,2019-02-10T20:03:01Z,2019-02-10T20:03:02Z,1,1,1,474,10,1,2772.666111111111,2772.666111111111
freeCodeCamp/freeCodeCamp,19715,MERGED,2018-10-18T07:37:16Z,2018-10-18T10:18:06Z,2018-10-18T10:18:06Z,2,0,1,474,1,1,2.6805555555555554,2.6805555555555554
freeCodeCamp/freeCodeCamp,19718,MERGED,2018-10-18T08:10:58Z,2019-02-03T17:07:56Z,2019-02-03T17:07:56Z,2,2,1,473,11,5,2600.9494444444445,2600.9494444444445
freeCodeCamp/freeCodeCamp,19722,MERGED,2018-10-18T09:13:29Z,2018-11-08T13:02:22Z,2018-11-08T13:02:22Z,3,2,1,814,4,4,507.8147222222222,507.8147222222222
freeCodeCamp/freeCodeCamp,19724,MERGED,2018-10-18T09:35:20Z,2018-10-23T02:10:20Z,2018-10-23T02:10:20Z,32,0,1,735,2,1,112.58333333333333,112.58333333333333
freeCodeCamp/freeCodeCamp,19736,MERGED,2018-10-18T11:06:37Z,2018-10-21T16:35:47Z,2018-10-21T16:35:47Z,1,1,1,765,0,1,77.48611111111111,77.48611111111111
freeCodeCamp/freeCodeCamp,19746,MERGED,2018-10-18T12:18:32Z,2018-10-27T21:48:07Z,2018-10-27T21:48:07Z,8,8,1,720,1,1,225.49305555555554,225.49305555555554
freeCodeCamp/freeCodeCamp,19751,MERGED,2018-10-18T12:34:09Z,2018-10-28T03:33:14Z,2018-10-28T03:33:15Z,1,1,1,716,3,1,230.98472222222222,230.98472222222222
freeCodeCamp/freeCodeCamp,19757,MERGED,2018-10-18T13:10:10Z,2018-11-03T17:48:05Z,2018-11-03T17:48:05Z,13,13,1,748,0,2,388.63194444444446,388.63194444444446
freeCodeCamp/freeCodeCamp,19759,MERGED,2018-10-18T13:28:04Z,2018-11-19T20:28:23Z,2018-11-19T20:28:23Z,9,9,1,720,1,1,775.0052777777778,775.0052777777778
freeCodeCamp/freeCodeCamp,19761,MERGED,2018-10-18T13:48:57Z,2019-03-13T18:02:52Z,2019-03-13T18:02:52Z,5,5,1,899,4,1,3508.2319444444443,3508.2319444444443
freeCodeCamp/freeCodeCamp,19769,MERGED,2018-10-18T14:46:22Z,2019-08-07T22:11:51Z,2019-08-07T22:11:51Z,7,7,1,720,2,1,7039.424722222222,7039.424722222222
freeCodeCamp/freeCodeCamp,19773,MERGED,2018-10-18T15:30:53Z,2018-10-18T16:35:01Z,2018-10-18T16:35:01Z,4,0,1,799,1,1,1.068888888888889,1.068888888888889
freeCodeCamp/freeCodeCamp,19776,MERGED,2018-10-18T16:08:46Z,2018-11-20T21:55:14Z,2018-11-20T21:55:14Z,28,28,1,720,1,1,797.7744444444445,797.7744444444445
freeCodeCamp/freeCodeCamp,19777,MERGED,2018-10-18T16:17:07Z,2018-10-26T13:08:21Z,2018-10-26T13:08:21Z,6,6,1,720,2,1,188.8538888888889,188.8538888888889
freeCodeCamp/freeCodeCamp,19778,CLOSED,2018-10-18T16:21:40Z,,2018-10-20T00:45:56Z,9,0,1,720,0,1,,32.404444444444444
freeCodeCamp/freeCodeCamp,19779,CLOSED,2018-10-18T16:30:35Z,,2018-10-20T00:45:08Z,4,0,1,720,0,2,,32.2425
freeCodeCamp/freeCodeCamp,19780,CLOSED,2018-10-18T16:35:44Z,,2018-10-20T00:46:18Z,4,0,1,720,0,1,,32.17611111111111
freeCodeCamp/freeCodeCamp,19782,CLOSED,2018-10-18T16:40:57Z,,2018-10-23T00:32:55Z,0,13,1,720,1,1,,103.86611111111111
freeCodeCamp/freeCodeCamp,19783,CLOSED,2018-10-18T16:45:13Z,,2018-10-23T00:41:01Z,3,0,1,720,1,1,,103.93
freeCodeCamp/freeCodeCamp,19786,CLOSED,2018-10-18T16:49:31Z,,2018-10-23T00:45:43Z,2,2,1,720,1,2,,103.93666666666667
freeCodeCamp/freeCodeCamp,19790,MERGED,2018-10-18T16:54:28Z,2018-10-26T19:20:22Z,2018-10-26T19:20:22Z,5,1,1,720,1,1,194.43166666666667,194.43166666666667
freeCodeCamp/freeCodeCamp,19791,MERGED,2018-10-18T16:55:56Z,2018-10-26T01:15:23Z,2018-10-26T01:15:23Z,4,1,1,720,1,1,176.32416666666666,176.32416666666666
freeCodeCamp/freeCodeCamp,19793,MERGED,2018-10-18T16:57:58Z,2018-10-24T14:29:51Z,2018-10-24T14:29:51Z,65,36,1,592,1,1,141.5313888888889,141.5313888888889
freeCodeCamp/freeCodeCamp,19798,MERGED,2018-10-18T17:00:06Z,2018-11-27T03:16:54Z,2018-11-27T03:16:54Z,7,7,1,720,1,1,946.28,946.28
freeCodeCamp/freeCodeCamp,19801,CLOSED,2018-10-18T17:03:31Z,,2018-10-23T01:45:20Z,5,0,1,744,1,1,,104.69694444444444
freeCodeCamp/freeCodeCamp,19803,MERGED,2018-10-18T17:03:48Z,2018-10-24T02:16:37Z,2018-10-24T02:16:37Z,1,0,1,818,1,1,129.2136111111111,129.2136111111111
freeCodeCamp/freeCodeCamp,19814,MERGED,2018-10-18T17:12:45Z,2018-10-23T15:40:58Z,2018-10-23T15:40:58Z,7,0,1,754,4,1,118.47027777777778,118.47027777777778
freeCodeCamp/freeCodeCamp,19816,MERGED,2018-10-18T17:13:37Z,2018-10-23T03:33:39Z,2018-10-23T03:33:39Z,5,0,1,846,1,1,106.3338888888889,106.3338888888889
freeCodeCamp/freeCodeCamp,19817,MERGED,2018-10-18T17:13:50Z,2018-10-23T03:35:38Z,2018-10-23T03:35:38Z,4,2,1,621,1,1,106.36333333333333,106.36333333333333
freeCodeCamp/freeCodeCamp,19819,MERGED,2018-10-18T17:15:30Z,2018-10-26T13:01:23Z,2018-10-26T13:01:23Z,8,2,1,720,1,1,187.76472222222222,187.76472222222222
freeCodeCamp/freeCodeCamp,19823,CLOSED,2018-10-18T17:19:53Z,,2018-10-23T03:46:17Z,2,0,1,720,0,1,,106.44
freeCodeCamp/freeCodeCamp,19824,MERGED,2018-10-18T17:21:33Z,2018-10-23T03:53:28Z,2018-10-23T03:53:28Z,2,1,1,786,1,1,106.53194444444445,106.53194444444445
freeCodeCamp/freeCodeCamp,19825,MERGED,2018-10-18T17:22:25Z,2018-10-27T19:00:48Z,2018-10-27T19:00:48Z,6,5,1,818,4,1,217.63972222222222,217.63972222222222
freeCodeCamp/freeCodeCamp,19829,MERGED,2018-10-18T17:24:13Z,2018-10-28T02:02:18Z,2018-10-28T02:02:18Z,2,0,1,719,0,1,224.63472222222222,224.63472222222222
freeCodeCamp/freeCodeCamp,19830,CLOSED,2018-10-18T17:24:16Z,,2018-10-23T00:56:14Z,2,0,1,720,0,1,,103.53277777777778
freeCodeCamp/freeCodeCamp,19833,MERGED,2018-10-18T17:24:38Z,2018-10-23T16:44:30Z,2018-10-23T16:44:30Z,1,1,1,720,1,1,119.33111111111111,119.33111111111111
freeCodeCamp/freeCodeCamp,19835,MERGED,2018-10-18T17:27:10Z,2018-10-23T21:59:42Z,2018-10-23T21:59:42Z,6,0,1,802,2,2,124.54222222222222,124.54222222222222
freeCodeCamp/freeCodeCamp,19839,MERGED,2018-10-18T17:32:10Z,2018-10-23T21:02:04Z,2018-10-23T21:02:04Z,1,1,1,720,0,1,123.49833333333333,123.49833333333333
freeCodeCamp/freeCodeCamp,19840,MERGED,2018-10-18T17:34:16Z,2018-12-01T22:40:46Z,2018-12-01T22:40:46Z,14,14,1,965,3,1,1061.1083333333333,1061.1083333333333
freeCodeCamp/freeCodeCamp,19847,MERGED,2018-10-18T17:38:38Z,2018-10-26T01:10:58Z,2018-10-26T01:10:58Z,16,14,1,899,1,1,175.5388888888889,175.5388888888889
freeCodeCamp/freeCodeCamp,19851,CLOSED,2018-10-18T17:40:52Z,,2018-10-24T00:52:06Z,2,0,1,833,0,1,,127.18722222222222
freeCodeCamp/freeCodeCamp,19852,MERGED,2018-10-18T17:41:04Z,2018-10-28T03:19:12Z,2018-10-28T03:19:12Z,12,0,1,760,0,3,225.63555555555556,225.63555555555556
freeCodeCamp/freeCodeCamp,19857,CLOSED,2018-10-18T17:44:55Z,,2018-10-24T00:53:22Z,4,1,1,794,0,1,,127.14083333333333
freeCodeCamp/freeCodeCamp,19859,MERGED,2018-10-18T17:46:24Z,2019-01-02T22:01:59Z,2019-01-02T22:01:59Z,3,3,1,755,1,1,1828.2597222222223,1828.2597222222223
freeCodeCamp/freeCodeCamp,19863,CLOSED,2018-10-18T17:49:41Z,,2018-10-24T00:53:03Z,1,0,1,788,0,1,,127.05611111111111
freeCodeCamp/freeCodeCamp,19869,CLOSED,2018-10-18T17:52:24Z,,2018-10-24T00:52:44Z,1,0,1,779,0,1,,127.00555555555556
freeCodeCamp/freeCodeCamp,19872,CLOSED,2018-10-18T17:54:26Z,,2018-11-03T22:45:13Z,4,0,1,720,1,1,,388.8463888888889
freeCodeCamp/freeCodeCamp,19880,MERGED,2018-10-18T17:57:33Z,2019-01-02T22:07:28Z,2019-01-02T22:07:28Z,2,2,1,815,2,1,1828.1652777777779,1828.1652777777779
freeCodeCamp/freeCodeCamp,19882,MERGED,2018-10-18T17:58:05Z,2018-10-24T23:40:03Z,2018-10-24T23:40:03Z,5,2,1,798,1,1,149.69944444444445,149.69944444444445
freeCodeCamp/freeCodeCamp,19883,MERGED,2018-10-18T17:58:12Z,2018-10-27T05:12:18Z,2018-10-27T05:12:18Z,6,0,1,779,0,1,203.235,203.235
freeCodeCamp/freeCodeCamp,19889,MERGED,2018-10-18T18:00:04Z,2018-10-24T02:01:00Z,2018-10-24T02:01:00Z,2,2,1,747,1,1,128.01555555555555,128.01555555555555
freeCodeCamp/freeCodeCamp,19892,MERGED,2018-10-18T18:02:16Z,2018-10-25T07:13:44Z,2018-10-25T07:13:44Z,1,1,1,720,1,1,157.1911111111111,157.1911111111111
freeCodeCamp/freeCodeCamp,19898,CLOSED,2018-10-18T18:04:50Z,,2018-11-02T14:53:57Z,2,0,1,778,1,1,,356.8186111111111
freeCodeCamp/freeCodeCamp,19903,MERGED,2018-10-18T18:06:33Z,2018-11-05T18:00:29Z,2018-11-05T18:00:29Z,27,1,1,863,2,2,431.8988888888889,431.8988888888889
freeCodeCamp/freeCodeCamp,19908,MERGED,2018-10-18T18:09:01Z,2018-11-01T02:46:41Z,2018-11-01T02:46:41Z,3,2,1,720,1,1,320.6277777777778,320.6277777777778
freeCodeCamp/freeCodeCamp,19909,MERGED,2018-10-18T18:09:04Z,2018-10-24T16:22:19Z,2018-10-24T16:22:19Z,38,39,1,698,1,2,142.22083333333333,142.22083333333333
freeCodeCamp/freeCodeCamp,19911,MERGED,2018-10-18T18:09:30Z,2019-01-19T22:42:53Z,2019-01-19T22:42:53Z,2,2,1,720,1,1,2236.5563888888887,2236.5563888888887
freeCodeCamp/freeCodeCamp,19914,MERGED,2018-10-18T18:10:10Z,2018-10-29T19:37:17Z,2018-10-29T19:37:17Z,8,2,1,720,1,1,265.45194444444445,265.45194444444445
freeCodeCamp/freeCodeCamp,19918,MERGED,2018-10-18T18:13:24Z,2018-10-24T14:42:48Z,2018-10-24T14:42:48Z,8,8,1,652,0,1,140.49,140.49
freeCodeCamp/freeCodeCamp,19921,MERGED,2018-10-18T18:14:36Z,2018-11-12T10:23:13Z,2018-11-12T10:23:13Z,9,10,8,1000,4,1,592.1436111111111,592.1436111111111
freeCodeCamp/freeCodeCamp,19926,MERGED,2018-10-18T18:16:03Z,2018-10-26T16:51:23Z,2018-10-26T16:51:23Z,2,2,1,893,0,1,190.5888888888889,190.5888888888889
freeCodeCamp/freeCodeCamp,19935,MERGED,2018-10-18T18:20:04Z,2018-10-28T01:57:22Z,2018-10-28T01:57:22Z,2,0,1,720,0,1,223.62166666666667,223.62166666666667
freeCodeCamp/freeCodeCamp,19936,CLOSED,2018-10-18T18:20:08Z,,2018-10-25T21:17:12Z,7,0,1,723,0,1,,170.95111111111112
freeCodeCamp/freeCodeCamp,19937,MERGED,2018-10-18T18:20:24Z,2018-11-08T10:10:29Z,2018-11-08T10:10:29Z,45,10,1,919,3,2,495.83472222222224,495.83472222222224
freeCodeCamp/freeCodeCamp,19942,MERGED,2018-10-18T18:24:29Z,2018-10-28T02:23:06Z,2018-10-28T02:23:06Z,3,2,1,823,1,1,223.97694444444446,223.97694444444446
freeCodeCamp/freeCodeCamp,19943,MERGED,2018-10-18T18:24:38Z,2018-10-18T21:43:26Z,2018-10-18T21:43:26Z,8,8,1,720,1,1,3.3133333333333335,3.3133333333333335
freeCodeCamp/freeCodeCamp,19944,CLOSED,2018-10-18T18:24:48Z,,2018-10-27T15:43:03Z,5,0,1,720,0,1,,213.30416666666667
freeCodeCamp/freeCodeCamp,19946,MERGED,2018-10-18T18:26:19Z,2018-11-05T17:58:36Z,2018-11-05T17:58:37Z,2,2,1,625,1,3,431.53805555555556,431.53805555555556
freeCodeCamp/freeCodeCamp,19950,CLOSED,2018-10-18T18:28:07Z,,2018-11-02T00:07:43Z,26,0,1,853,1,1,,341.66
freeCodeCamp/freeCodeCamp,19957,MERGED,2018-10-18T18:30:32Z,2019-01-19T22:51:19Z,2019-01-19T22:51:19Z,39,1,1,774,2,1,2236.3463888888887,2236.3463888888887
freeCodeCamp/freeCodeCamp,19958,MERGED,2018-10-18T18:31:02Z,2018-11-03T20:53:18Z,2018-11-03T20:53:18Z,11,8,2,810,1,2,386.37111111111113,386.37111111111113
